COUNTY NAME,18-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-OVER,TOTAL
APPLING,237.0,176.0,240.0,292.0,377.0,397.0,500.0,560.0,577.0,1455.0,4811.0
ATKINSON,2.00,1.00,8.00,4.00,7.00,5.00,18.00,23.00,33.00,88.00,189.0
BACON,125.0,95.00,145.0,187.0,237.0,232.0,203.0,276.0,313.0,795.0,2608.0
BAKER,57.00,54.00,54.00,67.00,73.00,98.00,121.0,145.0,153.0,391.0,1213.0
BALDWIN,224.0,156.0,231.0,306.0,335.0,461.0,587.0,723.0,830.0,2357.0,6210.0
BANKS,119.0,100.0,132.0,172.0,253.0,301.0,332.0,338.0,356.0,1044.0,3147.0
BARROW,152.0,139.0,220.0,325.0,451.0,443.0,524.0,547.0,630.0,2144.0,5575.0
BARTOW,371.0,275.0,390.0,534.0,690.0,985.0,1105.0,1204.0,1230.0,3607.0,10391.0
BEN HILL,42.00,64.00,88.00,82.00,113.0,164.0,186.0,253.0,296.0,777.0,2065.0
BERRIEN,74.00,96.00,106.0,151.0,195.0,215.0,205.0,242.0,257.0,848.0,2389.0
BIBB,731.0,596.0,816.0,1080.0,1359.0,1725.0,2321.0,2943.0,3279.0,9514.0,24364.0
BLECKLEY,124.0,83.00,146.0,171.0,214.0,235.0,307.0,329.0,295.0,976.0,2880.0
BRANTLEY,149.0,143.0,183.0,249.0,294.0,353.0,399.0,366.0,365.0,1027.0,3528.0
BROOKS,56.00,57.00,118.0,86.00,99.00,119.0,145.0,240.0,214.0,718.0,1852.0
BRYAN,194.0,116.0,182.0,278.0,358.0,465.0,525.0,469.0,488.0,990.0,4065.0
BULLOCH,395.0,421.0,616.0,680.0,749.0,889.0,956.0,982.0,1071.0,2976.0,9735.0
BURKE,162.0,133.0,193.0,231.0,297.0,369.0,406.0,512.0,565.0,1305.0,4173.0
BUTTS,162.0,134.0,198.0,256.0,274.0,346.0,429.0,451.0,529.0,1379.0,4158.0
CALHOUN,38.00,38.00,53.00,73.00,77.00,101.0,111.0,134.0,166.0,365.0,1156.0
CAMDEN,81.00,53.00,100.0,159.0,165.0,242.0,368.0,461.0,432.0,1407.0,3468.0
CANDLER,45.00,32.00,50.00,67.00,89.00,125.0,120.0,133.0,175.0,507.0,1343.0
CARROLL,228.0,211.0,308.0,450.0,535.0,704.0,868.0,987.0,1090.0,3897.0,9278.0
CATOOSA,142.0,101.0,159.0,261.0,343.0,472.0,564.0,609.0,650.0,2553.0,5854.0
CHARLTON,98.00,109.0,80.00,99.00,114.0,163.0,215.0,220.0,197.0,561.0,1856.0
CHATHAM,467.0,472.0,712.0,929.0,1132.0,1566.0,2122.0,2655.0,3175.0,10166.0,23396.0
CHATTAHOOCHEE,54.00,35.00,46.00,50.00,70.00,75.00,105.0,93.00,104.0,203.0,835.0
CHATTOOGA,88.00,59.00,90.00,137.0,175.0,212.0,245.0,305.0,358.0,1075.0,2744.0
CHEROKEE,763.0,561.0,823.0,1226.0,1762.0,2263.0,2532.0,2751.0,2741.0,8558.0,23980.0
CLARKE,166.0,174.0,218.0,241.0,244.0,314.0,359.0,485.0,645.0,2384.0,5230.0
CLAY,14.00,18.00,32.00,34.00,28.00,41.00,52.00,81.00,103.0,306.0,709.0
CLAYTON,688.0,527.0,679.0,1092.0,1691.0,2174.0,2752.0,3180.0,2984.0,6122.0,21889.0
CLINCH,52.00,56.00,89.00,109.0,107.0,130.0,157.0,168.0,164.0,405.0,1437.0
COBB,1311.0,928.0,1377.0,2224.0,3094.0,4160.0,4894.0,5915.0,6531.0,20831.0,51265.0
COFFEE,227.0,189.0,287.0,378.0,424.0,490.0,576.0,650.0,688.0,1683.0,5592.0
COLQUITT,132.0,150.0,256.0,315.0,298.0,356.0,478.0,529.0,592.0,1838.0,4944.0
COLUMBIA,441.0,282.0,454.0,647.0,809.0,1202.0,1649.0,1992.0,2183.0,5771.0,15430.0
COOK,93.00,63.00,101.0,126.0,173.0,198.0,216.0,233.0,241.0,797.0,2241.0
COWETA,332.0,246.0,429.0,624.0,785.0,1022.0,1108.0,1238.0,1334.0,4575.0,11693.0
CRAWFORD,53.00,59.00,65.00,99.00,114.0,133.0,208.0,246.0,247.0,669.0,1893.0
CRISP,99.00,85.00,119.0,150.0,196.0,227.0,290.0,382.0,417.0,1225.0,3190.0
DADE,84.00,76.00,125.0,126.0,155.0,168.0,193.0,309.0,306.0,860.0,2402.0
DAWSON,156.0,132.0,190.0,207.0,302.0,369.0,395.0,441.0,495.0,1719.0,4406.0
DECATUR,234.0,205.0,238.0,285.0,347.0,453.0,535.0,584.0,577.0,1504.0,4962.0
DEKALB,1760.0,1591.0,2563.0,3738.0,4822.0,6357.0,7389.0,8248.0,9173.0,23275.0,68916.0
DODGE,106.0,127.0,178.0,237.0,256.0,335.0,362.0,379.0,415.0,1151.0,3546.0
DOOLY,77.00,78.00,78.00,122.0,107.0,148.0,179.0,254.0,265.0,654.0,1962.0
DOUGHERTY,329.0,310.0,426.0,632.0,733.0,869.0,1174.0,1393.0,1643.0,4559.0,12068.0
DOUGLAS,438.0,286.0,431.0,693.0,1049.0,1434.0,1616.0,1690.0,1640.0,4726.0,14003.0
EARLY,94.00,89.00,93.00,126.0,158.0,191.0,215.0,206.0,231.0,679.0,2082.0
ECHOLS,49.00,34.00,61.00,61.00,73.00,64.00,86.00,78.00,83.00,228.0,817.0
EFFINGHAM,109.0,94.00,149.0,193.0,287.0,306.0,400.0,432.0,486.0,1392.0,3848.0
ELBERT,100.0,94.00,111.0,181.0,208.0,261.0,312.0,343.0,411.0,1270.0,3291.0
EMANUEL,60.00,58.00,83.00,75.00,84.00,102.0,150.0,206.0,226.0,823.0,1867.0
EVANS,28.00,36.00,40.00,46.00,58.00,59.00,99.00,149.0,150.0,486.0,1151.0
FANNIN,231.0,161.0,214.0,258.0,314.0,410.0,484.0,601.0,712.0,2434.0,5819.0
FAYETTE,620.0,242.0,393.0,538.0,863.0,1378.0,1855.0,2225.0,2366.0,6926.0,17406.0
FLOYD,247.0,238.0,337.0,427.0,558.0,691.0,810.0,943.0,1072.0,3678.0,9001.0
FORSYTH,721.0,354.0,647.0,1080.0,1755.0,2464.0,2412.0,2088.0,1814.0,6942.0,20277.0
FRANKLIN,127.0,100.0,157.0,164.0,235.0,294.0,335.0,346.0,393.0,1321.0,3472.0
FULTON,1669.0,1609.0,2742.0,4021.0,4923.0,5992.0,6419.0,7050.0,8104.0,25394.0,67923.0
GILMER,140.0,128.0,165.0,187.0,235.0,286.0,377.0,445.0,495.0,1934.0,4392.0
GLASCOCK,92.00,51.00,82.00,82.00,121.0,127.0,127.0,135.0,113.0,308.0,1238.0
GLYNN,175.0,145.0,288.0,387.0,409.0,622.0,732.0,1080.0,1270.0,4722.0,9830.0
GORDON,266.0,156.0,239.0,341.0,476.0,564.0,591.0,628.0,598.0,1976.0,5835.0
GRADY,49.00,36.00,59.00,68.00,101.0,110.0,163.0,177.0,236.0,817.0,1816.0
GREENE,95.00,71.00,126.0,173.0,156.0,219.0,275.0,320.0,472.0,1911.0,3818.0
GWINNETT,1063.0,591.0,877.0,1333.0,1954.0,2839.0,3676.0,4181.0,4398.0,11888.0,32800.0
HABERSHAM,232.0,206.0,286.0,358.0,484.0,605.0,656.0,781.0,872.0,2928.0,7408.0
HALL,359.0,254.0,328.0,451.0,592.0,919.0,1180.0,1324.0,1573.0,6035.0,13015.0
HANCOCK,210.0,164.0,136.0,186.0,151.0,225.0,303.0,302.0,373.0,917.0,2967.0
HARALSON,143.0,158.0,180.0,192.0,263.0,363.0,389.0,425.0,408.0,1496.0,4017.0
HARRIS,79.00,40.00,87.00,126.0,173.0,279.0,352.0,405.0,532.0,1665.0,3738.0
HART,118.0,73.00,89.00,111.0,150.0,232.0,330.0,358.0,418.0,1640.0,3519.0
HEARD,52.00,32.00,48.00,57.00,100.0,124.0,152.0,172.0,167.0,564.0,1468.0
HENRY,534.0,298.0,487.0,862.0,1367.0,1822.0,2032.0,2057.0,2122.0,5807.0,17388.0
HOUSTON,213.0,148.0,196.0,295.0,382.0,542.0,861.0,1115.0,1173.0,3842.0,8767.0
IRWIN,16.00,14.00,16.00,20.00,25.00,33.00,43.00,61.00,63.00,233.0,524.0
JACKSON,137.0,156.0,187.0,305.0,361.0,464.0,546.0,597.0,725.0,2467.0,5945.0
JASPER,51.00,36.00,53.00,73.00,109.0,130.0,133.0,153.0,181.0,649.0,1568.0
JEFF DAVIS,98.00,97.00,122.0,136.0,175.0,212.0,259.0,286.0,310.0,739.0,2434.0
JEFFERSON,109.0,88.00,120.0,145.0,188.0,257.0,365.0,368.0,481.0,1250.0,3371.0
JENKINS,52.00,64.00,63.00,66.00,81.00,121.0,164.0,163.0,197.0,528.0,1499.0
JOHNSON,111.0,97.00,111.0,155.0,156.0,191.0,233.0,263.0,279.0,711.0,2307.0
JONES,127.0,103.0,110.0,223.0,277.0,367.0,434.0,494.0,485.0,1705.0,4325.0
LAMAR,45.00,34.00,45.00,64.00,95.00,118.0,126.0,160.0,201.0,733.0,1621.0
LANIER,59.00,59.00,54.00,79.00,86.00,100.0,139.0,149.0,149.0,375.0,1249.0
LAURENS,281.0,271.0,397.0,522.0,623.0,811.0,935.0,1058.0,1162.0,3276.0,9336.0
LEE,155.0,123.0,219.0,315.0,387.0,439.0,478.0,566.0,582.0,1213.0,4477.0
LIBERTY,195.0,175.0,237.0,274.0,344.0,455.0,685.0,777.0,706.0,1585.0,5433.0
LINCOLN,80.00,80.00,64.00,82.00,111.0,134.0,215.0,228.0,265.0,804.0,2063.0
LONG,118.0,118.0,146.0,141.0,185.0,201.0,287.0,253.0,253.0,461.0,2163.0
LOWNDES,193.0,161.0,222.0,260.0,395.0,517.0,617.0,717.0,896.0,2754.0,6732.0
LUMPKIN,125.0,101.0,140.0,214.0,231.0,307.0,369.0,464.0,530.0,1670.0,4151.0
MCDUFFIE,101.0,101.0,115.0,169.0,231.0,279.0,379.0,430.0,511.0,1542.0,3858.0
MCINTOSH,80.00,90.00,101.0,101.0,137.0,199.0,243.0,277.0,383.0,1074.0,2685.0
MACON,100.0,105.0,104.0,105.0,152.0,165.0,260.0,325.0,369.0,811.0,2496.0
MADISON,212.0,149.0,246.0,299.0,406.0,462.0,556.0,566.0,618.0,1710.0,5224.0
MARION,72.00,63.00,74.00,77.00,82.00,105.0,170.0,162.0,169.0,444.0,1418.0
MERIWETHER,43.00,33.00,65.00,73.00,85.00,130.0,169.0,239.0,288.0,1008.0,2133.0
MILLER,55.00,56.00,70.00,72.00,84.00,96.00,138.0,127.0,119.0,351.0,1168.0
MITCHELL,113.0,94.00,124.0,151.0,197.0,265.0,314.0,382.0,372.0,1036.0,3048.0
MONROE,172.0,106.0,167.0,264.0,309.0,389.0,486.0,577.0,685.0,1827.0,4982.0
MONTGOMERY,104.0,82.00,116.0,115.0,147.0,186.0,226.0,237.0,248.0,752.0,2213.0
MORGAN,72.00,45.00,69.00,115.0,178.0,199.0,230.0,249.0,301.0,1057.0,2515.0
MURRAY,249.0,238.0,295.0,416.0,465.0,578.0,672.0,690.0,640.0,1706.0,5949.0
MUSCOGEE,439.0,443.0,615.0,672.0,837.0,1089.0,1658.0,2144.0,2503.0,6891.0,17291.0
NEWTON,307.0,212.0,287.0,546.0,783.0,936.0,1022.0,1028.0,1119.0,3573.0,9813.0
OCONEE,307.0,132.0,234.0,399.0,505.0,714.0,758.0,842.0,821.0,2092.0,6804.0
OGLETHORPE,133.0,95.00,128.0,144.0,203.0,282.0,292.0,350.0,287.0,1058.0,2972.0
PAULDING,334.0,242.0,379.0,588.0,776.0,1043.0,1099.0,1149.0,1085.0,3294.0,9989.0
PEACH,70.00,67.00,90.00,101.0,140.0,181.0,253.0,318.0,363.0,1107.0,2690.0
PICKENS,106.0,126.0,129.0,196.0,283.0,358.0,401.0,400.0,476.0,1809.0,4284.0
PIERCE,120.0,90.00,125.0,215.0,265.0,279.0,307.0,277.0,297.0,1064.0,3039.0
PIKE,140.0,107.0,150.0,207.0,314.0,346.0,426.0,399.0,385.0,1129.0,3603.0
POLK,142.0,134.0,205.0,261.0,327.0,443.0,468.0,533.0,560.0,1854.0,4927.0
PULASKI,92.00,78.00,87.00,103.0,129.0,147.0,220.0,252.0,248.0,772.0,2128.0
PUTNAM,101.0,112.0,143.0,182.0,205.0,286.0,305.0,407.0,558.0,1942.0,4241.0
QUITMAN,24.00,17.00,23.00,29.00,29.00,63.00,57.00,64.00,91.00,323.0,720.0
RABUN,213.0,159.0,180.0,226.0,311.0,299.0,351.0,432.0,484.0,2089.0,4744.0
RANDOLPH,80.00,72.00,93.00,107.0,122.0,132.0,207.0,256.0,245.0,692.0,2006.0
RICHMOND,675.0,635.0,959.0,1102.0,1506.0,1839.0,2533.0,3216.0,3674.0,9443.0,25582.0
ROCKDALE,371.0,181.0,270.0,484.0,753.0,1053.0,1323.0,1349.0,1359.0,3503.0,10646.0
SCHLEY,68.00,41.00,57.00,73.00,101.0,122.0,102.0,112.0,93.00,332.0,1101.0
SCREVEN,53.00,48.00,55.00,66.00,74.00,106.0,141.0,191.0,231.0,598.0,1563.0
SEMINOLE,82.00,72.00,91.00,98.00,136.0,165.0,199.0,229.0,229.0,720.0,2021.0
SPALDING,227.0,191.0,293.0,419.0,516.0,687.0,803.0,916.0,1051.0,3518.0,8621.0
STEPHENS,124.0,101.0,135.0,181.0,226.0,314.0,347.0,466.0,515.0,1741.0,4150.0
STEWART,84.00,67.00,80.00,69.00,87.00,116.0,171.0,166.0,192.0,478.0,1510.0
SUMTER,196.0,220.0,263.0,321.0,383.0,492.0,602.0,597.0,728.0,1945.0,5747.0
TALBOT,56.00,48.00,33.00,54.00,74.00,97.00,145.0,179.0,212.0,495.0,1393.0
TALIAFERRO,36.00,23.00,40.00,35.00,32.00,56.00,79.00,75.00,92.00,291.0,759.0
TATTNALL,120.0,103.0,141.0,193.0,178.0,286.0,308.0,340.0,361.0,1095.0,3125.0
TAYLOR,68.00,53.00,68.00,88.00,111.0,135.0,164.0,173.0,192.0,552.0,1604.0
TELFAIR,37.00,35.00,45.00,57.00,72.00,82.00,122.0,150.0,187.0,506.0,1293.0
TERRELL,146.0,106.0,88.00,138.0,113.0,171.0,221.0,262.0,271.0,828.0,2344.0
THOMAS,53.00,32.00,67.00,83.00,109.0,170.0,247.0,311.0,385.0,1411.0,2868.0
TIFT,135.0,118.0,209.0,308.0,350.0,456.0,447.0,529.0,596.0,1694.0,4842.0
TOOMBS,187.0,145.0,191.0,256.0,283.0,358.0,387.0,490.0,503.0,1482.0,4282.0
TOWNS,92.00,73.00,69.00,90.00,147.0,197.0,220.0,254.0,343.0,1651.0,3136.0
TREUTLEN,71.00,65.00,76.00,112.0,109.0,126.0,164.0,145.0,166.0,497.0,1531.0
TROUP,249.0,176.0,299.0,426.0,572.0,734.0,785.0,859.0,960.0,2907.0,7967.0
TURNER,26.00,10.00,22.00,28.00,25.00,46.00,67.00,74.00,76.00,352.0,726.0
TWIGGS,84.00,97.00,107.0,105.0,146.0,173.0,245.0,280.0,293.0,769.0,2299.0
UNION,162.0,132.0,162.0,205.0,235.0,341.0,396.0,553.0,625.0,2764.0,5575.0
UPSON,142.0,104.0,164.0,255.0,276.0,355.0,457.0,514.0,569.0,1770.0,4606.0
WALKER,168.0,140.0,209.0,316.0,432.0,564.0,613.0,712.0,828.0,2596.0,6578.0
WALTON,381.0,285.0,435.0,596.0,792.0,958.0,1014.0,1146.0,1260.0,3937.0,10804.0
WARE,180.0,147.0,190.0,275.0,335.0,436.0,524.0,586.0,660.0,2067.0,5400.0
WARREN,44.00,35.00,31.00,56.00,67.00,99.00,129.0,136.0,162.0,495.0,1254.0
WASHINGTON,232.0,181.0,228.0,318.0,320.0,404.0,563.0,638.0,646.0,1585.0,5115.0
WAYNE,160.0,155.0,205.0,242.0,340.0,452.0,498.0,544.0,627.0,1807.0,5030.0
WEBSTER,30.00,20.00,22.00,31.00,37.00,59.00,70.00,93.00,75.00,220.0,657.0
WHEELER,39.00,33.00,39.00,63.00,68.00,82.00,96.00,117.0,143.0,364.0,1044.0
WHITE,147.0,108.0,158.0,240.0,325.0,334.0,394.0,463.0,497.0,1878.0,4544.0
WHITFIELD,394.0,251.0,396.0,586.0,694.0,815.0,1020.0,1092.0,1270.0,3781.0,10299.0
WILCOX,78.00,69.00,92.00,115.0,109.0,140.0,157.0,186.0,211.0,597.0,1754.0
WILKES,143.0,98.00,116.0,150.0,187.0,274.0,321.0,357.0,346.0,1088.0,3080.0
WILKINSON,97.00,72.00,86.00,107.0,97.00,155.0,216.0,261.0,277.0,664.0,2032.0
WORTH,115.0,128.0,149.0,187.0,254.0,283.0,308.0,411.0,418.0,1304.0,3557.0
TOTAL,31732.0,25375.0,36582.0,50595.0,65403.0,84635.0,101167.0,114961.0,125493.0,374645.0,1010588.0
